"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
5445,"PSF","Cohen & Steers Select Preferred and Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",331.47,,,,,,,,6.81%,,,,,,,,,,12.01,,,,14.75%,,,0.09,,,,,,,,,,,0.77%,4.59%,3.95%,11.88%,-12.44%,-12.44%,,0.42,1.50%,1.67%,1.62%,5.97%,10.76%,-2.94%,14.55%,-14.46%,150.45%,64.20,1.08%,0.72%,,27.31,1.19,28.10,1.81%,32534,,,11/24/2010,28.08,-0.07%
5446,"PSHG","Performance Shipping Inc.","Industrials","Marine Shipping","Greece",23.08,,,,0.46,0.02,0.62,1.92,8.49%,,-0.85,80.00%,,-14.90%,10.00%,-13.10%,114.20%,50.80%,5.02,2.42,57.67%,0.00%,1.90%,-33.55%,2.74%,0.14,-3.00%,-4.50%,-25.00%,,,0.52,0.00,49.40%,-8.60%,-8.90%,-2.89%,-13.42%,-20.17%,-20.16%,-43.98%,-43.98%,1.46,0.33,5.66%,5.79%,-11.89%,-10.21%,-22.71%,-43.65%,14.82%,-48.65%,25.21%,37.29,-4.39%,1.49%,,485.76,0.11,4.57,-2.97%,52791,,,1/3/2011,4.57,0.00%
5447,"PSI","Invesco Dynamic Semiconductors ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40%,7.30%,35.21%,45.29%,55.87%,55.87%,,1.88,1.65%,1.71%,2.09%,10.99%,35.97%,-0.64%,35.01%,-0.64%,134.85%,65.42,0.38%,-0.14%,,20.47,0.76,104.93,0.24%,15624,,,6/23/2005,,
5448,"PSJ","Invesco Dynamic Software ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.15%,9.48%,25.07%,32.74%,55.11%,55.11%,,3.26,2.29%,1.95%,1.49%,9.95%,29.82%,-6.32%,25.99%,-6.32%,118.62%,58.51,-0.61%,0.01%,,20.30,0.82,153.82,-0.59%,16588,,,6/23/2005,154.00,0.12%
5449,"PSK","SPDR Wells Fargo Preferred Stock ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,5.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55%,0.43%,1.73%,6.25%,0.48%,0.48%,,0.19,0.36%,0.36%,0.72%,1.28%,4.52%,0.05%,3.28%,-0.66%,54.04%,62.34,0.52%,-0.09%,,190.32,0.80,44.41,0.43%,152649,,,9/17/2009,,
5450,"PSL","Invesco DWA Consumer Staples Momentum ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11%,3.02%,13.86%,31.67%,16.67%,16.67%,,0.73,0.71%,0.71%,1.39%,4.21%,20.34%,-1.48%,12.89%,-1.48%,89.14%,62.13,0.00%,0.23%,,4.38,0.11,86.64,0.23%,469,,,10/12/2006,86.88,0.28%
5451,"PSLV","Sprott Physical Silver Trust","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75%,19.34%,13.42%,41.91%,43.43%,43.43%,,0.22,1.71%,2.09%,6.52%,8.73%,22.20%,-0.85%,20.83%,-10.71%,115.21%,63.99,-0.11%,-0.32%,,1722.03,0.66,9.34,-0.43%,1140932,,,10/29/2010,9.36,0.21%
5452,"PSMB","Invesco Balanced Multi-Asset Allocation ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.97%,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,0.97%,2.22%,10.58%,14.53%,7.76%,7.76%,,0.21,2.77%,1.09%,0.49%,3.65%,12.13%,-8.31%,12.52%,-8.31%,46.86%,62.11,0.84%,-0.66%,,4.62,0.98,15.16,0.17%,4542,,,2/24/2017,,
5453,"PSMC","Invesco Conservative Multi-Asset Allocation ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.68%,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,0.45%,0.40%,4.03%,6.55%,4.63%,4.63%,,0.05,0.38%,0.25%,0.00%,1.38%,5.88%,-0.75%,5.06%,-0.97%,29.53%,58.29,0.17%,0.00%,,4.90,0.51,13.46,0.17%,2512,,,2/24/2017,,
5454,"PSMG","Invesco Growth Multi-Asset Allocation ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.10%,,,,,,,,,,,,,,,,,8.01,,,,,,,,,,,1.41%,3.41%,14.10%,19.22%,7.87%,7.87%,,0.11,0.29%,0.43%,0.88%,4.93%,15.51%,-0.18%,15.69%,-0.18%,53.81%,63.76,1.29%,-1.17%,,3.38,0.86,16.20,0.10%,2890,,,2/24/2017,,
5455,"PSMT","PriceSmart, Inc.","Consumer Defensive","Discount Stores","USA",2815.78,35.87,28.71,2.39,0.85,3.33,8.14,18.99,0.76%,41.10%,2.55,9.80%,16.21%,-2.80%,15.00%,3.50%,-0.10%,1.20%,30.23,27.44,14.80%,-2.12%,77.00%,-0.61%,2.80%,6.28,4.90%,9.40%,8.20%,1.20,0.70,0.14,0.24,16.70%,3.70%,2.30%,2.37%,12.70%,37.85%,54.55%,28.98%,28.98%,0.92,2.08,1.87%,2.42%,2.81%,13.04%,37.14%,-4.56%,37.97%,-4.56%,121.36%,66.06,-0.51%,-0.04%,3.00,122.36,0.59,91.09,-0.56%,71633,1/7/2021 4:30:00 PM,80.00,8/19/1997,91.09,0.00%
5456,"PSN","Parsons Corporation","Industrials","Specialty Industrial Machinery","USA",3590.87,41.02,25.12,,0.90,2.10,5.85,23.88,,0.00%,0.88,-43.50%,30.99%,5.50%,,5.00%,-32.60%,-1.90%,100.74,100.65,0.08%,57.18%,,3.40%,3.04%,6.84,2.50%,5.40%,8.60%,1.70,1.70,0.31,0.34,21.50%,4.00%,2.30%,3.68%,10.40%,7.63%,1.38%,-12.55%,-12.55%,,0.99,2.21%,2.98%,2.35%,8.39%,4.09%,-1.97%,21.04%,-19.80%,47.59%,63.26,0.89%,-0.03%,1.90,447.51,0.47,36.41,0.86%,208395,11/4/2020 8:30:00 AM,42.14,5/8/2019,36.41,0.00%
5457,"PSNL","Personalis, Inc.","Healthcare","Biotechnology","USA",1518.27,,,,19.82,6.60,7.37,,,,-1.07,-99.60%,-36.80%,,12.40%,,-21.70%,15.10%,35.46,23.95,0.80%,-62.12%,84.00%,28.57%,5.80%,1.70,-19.70%,-27.50%,-22.60%,6.20,6.20,0.00,0.00,26.90%,-46.80%,-45.10%,-13.86%,37.67%,74.90%,177.96%,247.71%,247.71%,,3.64,12.97%,10.00%,-1.06%,18.16%,85.98%,-21.77%,55.79%,-21.77%,757.38%,52.14,-2.56%,-0.87%,1.70,817.15,1.48,36.61,-3.40%,1207738,11/5/2020 4:30:00 PM,34.67,6/20/2019,36.61,0.00%
5458,"PSO","Pearson plc","Communication Services","Publishing","United Kingdom",6842.36,20.15,19.00,,1.44,1.25,,25.48,2.58%,41.30%,0.46,-55.00%,29.02%,6.60%,-3.20%,-3.10%,-73.80%,-20.00%,759.20,747.97,1.90%,0.00%,1.50%,0.42%,0.18%,4.99,3.40%,6.10%,5.20%,1.90,1.80,0.37,0.44,49.00%,9.80%,7.50%,3.91%,7.90%,30.66%,28.49%,10.20%,10.20%,0.39,0.20,1.19%,1.50%,1.60%,12.16%,29.26%,-3.16%,44.00%,-3.16%,80.71%,59.48,-1.18%,0.00%,1.00,272.71,0.94,9.18,-1.18%,256037,,9.90,12/5/1996,9.18,0.01%
5459,"PSP","Invesco Global Listed Private Equity ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,6.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67%,7.34%,23.83%,29.30%,5.24%,5.24%,,0.17,0.73%,1.08%,2.53%,8.88%,25.98%,-0.74%,26.34%,-0.74%,105.80%,71.69,0.15%,0.00%,,87.97,1.91,13.48,0.15%,168314,,,10/24/2006,13.48,0.00%
5460,"PSQ","ProShares Short QQQ","Financial","Exchange Traded Fund","USA",,,,,,,,,0.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.96%,-4.55%,-12.63%,-22.96%,-41.12%,-41.12%,,0.17,0.72%,1.12%,-2.20%,-6.48%,-21.98%,-15.72%,0.28%,-51.48%,0.28%,30.21,-0.21%,-0.14%,,4158.79,0.60,14.41,-0.35%,2479100,,,6/21/2006,14.39,-0.14%
5461,"PSR","Invesco Active U.S. Real Estate Fund","Financial","Exchange Traded Fund","USA",,,,,,,,,3.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69%,0.56%,6.00%,4.02%,-10.27%,-10.27%,,1.07,1.09%,1.09%,1.01%,2.55%,7.47%,-2.85%,12.06%,-15.94%,51.96%,55.52,1.47%,-0.38%,,5.30,2.60,86.86,1.08%,13799,,,11/21/2008,,
5462,"PST","ProShares UltraShort 7-10 Year Treasury","Financial","Exchange Traded Fund","USA",,,,,,,,,0.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03%,0.42%,2.21%,1.01%,-18.67%,-18.67%,,0.07,0.27%,0.38%,-0.40%,-0.14%,0.53%,-1.65%,1.31%,-18.76%,3.69%,47.04,-0.06%,-0.03%,,12.59,0.42,15.46,-0.10%,5345,,,5/1/2008,,
5463,"PSTG","Pure Storage, Inc.","Technology","Computer Hardware","USA",6312.86,,85.24,,3.77,8.40,5.25,62.38,,,-0.88,-3.40%,86.81%,4.30%,24.53%,56.60%,-134.60%,-4.20%,269.14,251.16,3.50%,-12.51%,84.10%,5.37%,8.49%,5.59,-9.80%,-30.60%,-15.10%,2.60,2.60,1.02,1.02,69.10%,-12.80%,-14.00%,-2.26%,25.51%,48.99%,32.62%,34.02%,34.02%,1.45,0.87,3.99%,4.17%,2.58%,15.61%,36.61%,-8.20%,43.10%,-8.20%,185.12%,60.21,-1.01%,-0.39%,2.10,3809.80,0.57,22.61,-1.40%,2174959,11/24/2020 4:30:00 PM,21.40,10/7/2015,22.61,0.00%
5464,"PSTH","Pershing Square Tontine Holdings, Ltd.","Financial","Shell Companies","USA",5384.00,,,,,,,,,,,,,,,,,,200.00,,,,69.14%,,,0.42,,,,,,,,,,,6.40%,3.50%,18.64%,,,24.63%,,0.85,3.94%,3.04%,7.96%,13.84%,16.60%,1.17%,26.69%,1.17%,28.93%,75.97,2.55%,0.41%,,1990.91,2.74,27.72,2.97%,5445748,,,9/11/2020,27.69,-0.11%
5465,"PSTI","Pluristem Therapeutics Inc.","Healthcare","Biotechnology","Israel",183.39,,,,7973.61,3.84,4.54,,,,-1.50,94.40%,8.30%,14.50%,,,28.30%,,25.54,20.34,15.90%,28.06%,11.60%,36.58%,5.24%,2.60,-70.80%,-90.30%,,5.10,5.10,0.00,0.00,,,,9.17%,-27.00%,-29.91%,-15.56%,87.31%,87.31%,2.60,0.68,10.14%,8.73%,-7.68%,-19.19%,-18.58%,-40.34%,23.60%,-46.80%,150.71%,42.81,-2.21%,-2.03%,2.00,409.85,0.90,7.07,-4.20%,368751,,8.60,4/16/2003,7.02,-0.71%
5466,"PSTL","Postal Realty Trust, Inc.","Real Estate","REIT - Office","USA",154.83,,340.63,,7.37,1.48,19.85,309.67,4.83%,,-0.36,-247.80%,133.30%,,,,75.90%,110.00%,8.43,7.95,7.80%,11.40%,69.70%,100.47%,0.13%,0.30,-1.10%,-3.20%,-0.10%,,,0.70,0.70,79.60%,2.50%,-9.10%,-1.86%,1.43%,7.99%,0.93%,-3.54%,-3.54%,,0.46,2.32%,3.06%,4.12%,8.35%,10.51%,-0.71%,21.88%,-13.35%,55.72%,62.79,3.81%,-0.55%,1.60,35.05,0.44,16.88,3.24%,15581,11/10/2020 4:30:00 PM,18.11,5/15/2019,,
5467,"PSTV","Plus Therapeutics, Inc.","Healthcare","Biotechnology","USA",9.84,,,,6.56,3.48,1.30,,,,-0.89,96.80%,-17.20%,,,-1.60%,,,4.78,4.63,0.80%,,11.00%,18.80%,1.70%,0.32,-21.60%,-210.40%,-29.50%,1.00,1.00,0.00,2.38,,,,0.48%,-1.88%,-18.36%,-0.95%,-12.92%,-12.92%,0.34,0.14,6.42%,7.19%,-3.79%,-8.13%,-7.27%,-28.87%,5.21%,-43.26%,116.97%,42.99,-2.88%,-0.48%,2.00,242.62,0.66,2.02,-3.35%,160923,10/22/2020 4:30:00 PM,,10/22/2003,2.06,1.98%
5468,"PSTX","Poseida Therapeutics, Inc.","Healthcare","Biotechnology","USA",681.42,,,,,2.08,2.00,,,,,-94.90%,10.30%,,2.70%,,-35.20%,,54.97,52.46,10.20%,4.54%,41.10%,,1.83%,6.58,,,,11.70,11.70,0.10,0.10,,,,17.31%,-3.70%,26.04%,,,-27.17%,,0.97,13.17%,8.44%,5.75%,2.11%,0.26%,-21.53%,22.98%,-37.74%,43.77%,54.58,-1.88%,0.00%,1.30,145.61,1.29,10.97,-1.88%,187112,,,7/10/2020,10.40,-5.20%
5469,"PSX","Phillips 66","Energy","Oil & Gas Refining & Marketing","USA",31120.48,,21.04,,0.41,1.57,21.29,,5.10%,,-6.07,-42.10%,3460.00%,-0.60%,-7.48%,-7.80%,-215.90%,-41.30%,438.92,435.32,0.20%,0.28%,68.60%,0.54%,2.21%,2.58,-4.90%,-12.50%,4.40%,1.20,0.80,0.64,0.74,9.20%,-7.10%,-3.50%,4.58%,16.54%,36.19%,2.16%,-36.63%,-36.63%,1.64,2.59,2.81%,3.84%,2.89%,16.00%,11.52%,-2.45%,61.64%,-38.20%,74.68%,60.08,-0.79%,-0.14%,1.70,3732.99,0.54,69.94,-0.93%,2002220,10/30/2020 8:30:00 AM,76.28,4/12/2012,70.18,0.34%
5470,"PSXP","Phillips 66 Partners LP","Energy","Oil & Gas Midstream","USA",6008.71,6.26,7.09,,5.63,2.78,3004.35,,13.36%,88.20%,4.18,21.60%,1.29%,27.10%,-0.47%,15.30%,-35.60%,-2.60%,228.34,55.23,74.43%,0.01%,22.40%,-7.72%,3.00%,2.39,12.70%,42.50%,8.90%,0.20,0.20,1.60,1.76,,44.80%,84.70%,-3.11%,-2.53%,13.72%,-26.57%,-57.50%,-57.50%,1.11,1.09,3.00%,3.51%,-6.36%,-0.43%,-16.78%,-14.56%,18.67%,-59.51%,39.00%,42.52,0.04%,0.76%,2.10,694.60,1.01,26.41,0.80%,704722,10/30/2020 8:30:00 AM,32.71,7/23/2013,26.51,0.38%
5471,"PT","Pintec Technology Holdings Limited","Financial","Credit Services","China",39.75,,,,0.20,1.39,1.34,,,,-3.27,,,,,,,106.20%,42.45,33.06,10.42%,0.00%,0.30%,18.89%,1.13%,1.49,-40.50%,-98.90%,-93.80%,1.10,1.10,0.53,4.23,40.10%,-72.20%,-70.50%,-12.28%,-4.30%,4.27%,-15.41%,-47.95%,-47.95%,,0.07,7.47%,7.17%,0.49%,2.24%,-10.73%,-24.62%,25.60%,-70.12%,30.65%,50.92,3.15%,0.27%,,251.55,0.33,0.98,3.43%,82775,9/21/2020 8:30:00 AM,,10/25/2018,0.97,-1.01%
5472,"PTAC","PropTech Acquisition Corporation","Financial","Shell Companies","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.67%,44.49%,37.77%,48.10%,,49.60%,,0.72,8.06%,5.11%,24.32%,35.40%,42.34%,-2.82%,47.66%,-2.82%,61.86%,76.80,0.00%,0.00%,,300.46,2.40,14.81,0.00%,0,,,1/13/2020,,
5473,"PTBD","Pacer Trendpilot US Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48%,0.92%,5.26%,9.76%,7.44%,7.44%,,0.25,0.64%,0.73%,0.21%,1.58%,4.78%,-5.33%,5.40%,-5.33%,15.33%,58.53,0.62%,-0.29%,,180.28,0.82,27.53,0.33%,148720,,,10/23/2019,,
5474,"PTC","PTC Inc.","Technology","Software - Application","USA",13863.16,106.52,33.78,5.68,9.51,9.65,45.66,64.90,,0.00%,1.12,581.90%,26.99%,22.40%,18.74%,3.00%,447.50%,16.70%,116.09,104.98,0.80%,-9.43%,86.90%,-0.14%,1.60%,2.39,3.80%,9.90%,8.50%,1.20,1.20,0.70,0.00,77.10%,14.50%,9.00%,-0.42%,10.81%,44.48%,52.36%,59.58%,59.58%,1.32,2.56,1.88%,2.11%,4.03%,16.36%,43.15%,-1.76%,50.72%,-1.76%,172.46%,74.85,0.01%,0.08%,1.90,701.03,0.54,119.61,0.08%,377460,10/28/2020 4:30:00 PM,123.71,12/8/1989,119.61,0.00%
5475,"PTCT","PTC Therapeutics, Inc.","Healthcare","Biotechnology","USA",4199.25,,,,11.72,8.09,3.68,,,,-6.87,-55.40%,48.80%,-7.50%,-9.51%,64.80%,3.00%,65.80%,67.64,66.25,0.30%,-85.94%,,4.01%,7.42%,10.65,-25.90%,-80.00%,-27.80%,4.90,4.80,1.89,1.94,95.10%,,,-7.26%,-2.38%,30.65%,18.37%,27.17%,27.17%,1.24,2.59,3.31%,4.53%,-5.22%,0.46%,17.71%,-11.31%,20.28%,-11.31%,98.20%,43.49,-0.59%,0.51%,2.30,461.44,0.50,61.03,-0.08%,230268,10/29/2020 4:30:00 PM,62.17,6/20/2013,61.03,0.00%
5476,"PTE","PolarityTE, Inc.","Healthcare","Biotechnology","USA",24.86,,,,3.11,1.08,1.07,,,,-1.69,-329.30%,22.90%,5.60%,15.00%,-3.30%,79.00%,135.70%,38.76,25.33,25.20%,-1.13%,23.30%,-0.20%,5.44%,1.04,-99.60%,-160.20%,-226.70%,3.20,3.10,0.11,0.21,59.90%,,,9.66%,-5.58%,-34.63%,-46.47%,-73.85%,-73.85%,1.15,0.06,8.47%,6.76%,3.54%,-14.02%,-36.96%,-44.72%,22.97%,-85.22%,22.97%,46.99,-1.45%,1.50%,2.30,1319.38,0.92,0.68,0.03%,1214838,,,8/16/1999,0.68,0.00%
5477,"PTEN","Patterson-UTI Energy, Inc.","Energy","Oil & Gas Drilling","USA",1027.73,,,,0.74,0.47,3.38,5.92,1.49%,,-4.13,-42.60%,5.30%,-31.20%,,-4.90%,54.40%,-65.40%,187.28,181.92,0.40%,0.00%,98.20%,-9.63%,11.52%,6.93,-20.30%,-32.80%,-9.40%,2.00,1.90,0.46,0.46,28.60%,-61.00%,-56.10%,1.71%,24.36%,88.07%,64.67%,-48.95%,-48.95%,3.20,0.33,4.98%,6.72%,-1.37%,25.05%,45.68%,-9.70%,121.01%,-51.96%,226.71%,56.11,-1.31%,-0.56%,3.00,3022.52,0.72,5.26,-1.87%,2179893,10/22/2020 8:30:00 AM,4.50,11/2/1993,5.26,0.00%
5478,"PTEU","Pacer Trendpilot European Index ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,4.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94%,5.56%,0.00%,-5.49%,-18.52%,-18.52%,,0.33,1.21%,1.17%,0.89%,3.42%,-3.33%,-2.14%,10.00%,-20.82%,10.00%,56.87,-0.34%,-0.76%,,18.97,0.57,22.16,-1.09%,10729,,,12/15/2015,,
5479,"PTF","Invesco DWA Technology Momentum ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.04%,9.14%,28.41%,41.81%,82.87%,82.87%,,3.22,2.38%,2.06%,3.03%,11.25%,37.85%,-5.01%,29.75%,-5.01%,288.08%,60.71,-0.96%,0.52%,,23.35,0.68,140.68,-0.44%,15786,,,10/12/2006,140.90,0.16%
5480,"PTGX","Protagonist Therapeutics, Inc.","Healthcare","Biotechnology","USA",846.38,,,,32.93,4.40,4.37,,,,-2.16,-71.30%,6.70%,-31.30%,,,65.90%,219.50%,37.39,23.67,1.62%,-0.36%,93.30%,7.98%,11.31%,6.03,-35.40%,-54.00%,-88.90%,5.30,5.30,0.00,0.00,,,,-20.45%,-17.26%,2.25%,14.16%,183.55%,183.55%,1.60,2.03,9.47%,9.30%,-9.23%,-7.00%,18.21%,-21.40%,15.60%,-21.40%,280.38%,42.71,0.55%,0.30%,1.60,443.59,2.08,20.16,0.85%,922326,11/4/2020 4:30:00 PM,38.80,8/11/2016,20.17,0.05%
5481,"PTH","Invesco DWA Healthcare Momentum ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.17%,8.25%,18.39%,32.33%,68.15%,68.15%,,3.23,2.24%,1.92%,1.37%,6.46%,26.27%,-4.25%,18.71%,-4.25%,130.62%,57.72,-0.25%,-0.28%,,40.59,0.38,160.07,-0.53%,15503,,,10/12/2006,161.00,0.58%
5482,"PTI","Proteostasis Therapeutics, Inc.","Healthcare","Biotechnology","USA",,,,,,,,,,,,39.70%,-22.90%,,,,,,,,,,,,,,,,,,,,,,,,-5.93%,6.73%,3.74%,-25.50%,-25.50%,-51.32%,,0.09,7.63%,8.05%,0.05%,0.95%,-14.45%,-17.78%,18.29%,-59.19%,27.59%,49.29,0.00%,0.00%,2.00,567.11,3.89,1.11,0.00%,0,,5.00,2/11/2016,,
5483,"PTICU","PropTech Investment Corporation II","Financial","Shell Companies","USA",,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0.57%,,,,,3.83%,,0.16,1.66%,,2.62%,2.62%,2.62%,0.28%,4.73%,0.28%,4.73%,,1.63%,-0.95%,,206.19,0.17,10.63,0.66%,34663,,,12/4/2020,,
5484,"PTIN","Pacer Trendpilot International ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99%,5.50%,16.77%,13.60%,-0.75%,-0.75%,,0.26,0.45%,0.61%,1.04%,6.38%,11.45%,-1.03%,20.99%,-2.99%,22.78%,62.50,-0.69%,0.12%,,37.81,0.57,26.44,-0.58%,21472,,,5/3/2019,26.45,0.06%
5485,"PTLC","Pacer Trendpilot US Large Cap ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28%,2.04%,10.13%,19.12%,-2.81%,-2.81%,,0.34,0.66%,0.99%,1.00%,4.07%,12.74%,-0.32%,15.05%,-7.12%,32.36%,62.19,0.74%,-0.12%,,266.33,0.79,32.72,0.62%,211320,,,6/12/2015,,
5486,"PTMC","Pacer Trendpilot US Mid Cap ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37%,2.64%,19.52%,19.22%,6.18%,6.18%,,0.25,0.73%,0.69%,0.40%,4.56%,13.15%,-1.00%,18.13%,-1.00%,25.89%,62.07,0.77%,-0.92%,,48.49,1.00,32.58,-0.15%,48515,,,6/12/2015,32.63,0.15%
5487,"PTMN","Portman Ridge Finance Corporation","Financial","Closed-End Fund - Debt","USA",,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,-3.33%,8.75%,30.83%,60.37%,-17.92%,-17.92%,,0.07,4.37%,4.31%,11.96%,24.03%,53.28%,3.24%,52.80%,-20.08%,154.67%,70.89,9.14%,0.57%,,331.26,3.62,1.91,9.77%,1198973,11/9/2020 4:30:00 PM,,12/12/2006,1.87,-2.09%
5488,"PTN","Palatin Technologies, Inc.","Healthcare","Biotechnology","USA",191.15,,,,,2.18,2.21,,,,-0.09,-158.00%,50.00%,8.10%,,-60.90%,13.70%,,236.35,221.15,6.20%,0.00%,15.20%,-6.63%,3.31%,2.42,-23.70%,-26.10%,-29.40%,7.90,7.40,0.00,0.00,,,,27.49%,63.26%,52.35%,44.52%,-7.91%,-7.91%,1.66,0.07,20.02%,10.19%,30.23%,48.82%,37.09%,-24.49%,80.21%,-24.49%,90.37%,61.94,-11.83%,6.41%,1.30,3023.63,1.64,0.68,-6.18%,4954316,11/17/2020 8:30:00 AM,,10/28/1993,0.69,2.10%
5489,"PTNQ","Pacer Trendpilot 100 ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50%,2.32%,7.94%,20.19%,28.65%,28.65%,,0.37,0.47%,0.69%,1.16%,3.29%,16.46%,-0.31%,8.47%,-0.52%,67.66%,67.58,0.72%,-0.30%,,55.62,1.23,52.11,0.41%,68422,,,6/12/2015,52.15,0.08%
5490,"PTNR","Partner Communications Company Ltd.","Communication Services","Telecom Services","Israel",988.29,156.76,,78.38,0.99,1.83,3.11,7.84,,0.00%,0.03,-65.40%,,-35.40%,2.00%,-6.00%,-163.90%,-3.00%,182.69,161.29,46.10%,0.00%,1.80%,0.45%,0.00%,0.36,0.40%,1.20%,2.30%,1.30,1.20,1.07,1.32,16.70%,3.30%,0.60%,1.91%,6.18%,39.16%,23.59%,22.51%,22.25%,0.85,0.20,2.61%,2.68%,3.02%,13.51%,28.61%,-3.09%,43.05%,-17.18%,84.48%,59.91,3.08%,-2.63%,,6.48,1.66,5.35,0.38%,10777,11/25/2020 8:30:00 AM,,10/27/1999,,
5491,"PTON","Peloton Interactive, Inc.","Consumer Cyclical","Leisure","USA",45341.30,1291.33,214.63,,19.25,24.83,22.42,77.97,,0.00%,0.12,63.20%,103.38%,,-6.10%,,213.60%,232.40%,288.72,253.15,0.10%,-87.65%,71.00%,4.04%,6.22%,0.98,1.60%,2.90%,-5.00%,2.40,2.00,0.00,0.00,45.00%,1.70%,2.00%,-3.88%,33.18%,56.15%,157.20%,445.63%,445.63%,,7.88,5.63%,5.50%,13.51%,25.10%,99.47%,-9.35%,64.86%,-9.35%,757.18%,64.23,-2.12%,0.03%,1.80,16062.18,0.34,151.72,-2.09%,5432377,11/5/2020 4:30:00 PM,142.71,9/26/2019,151.63,-0.06%
5492,"PTPI","Petros Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",34.98,,,,3.64,,43.73,,,,-3.03,-0.10%,,,,,9.10%,-72.50%,8.27,6.31,34.99%,0.00%,,,0.05%,0.01,,,,0.10,0.10,,,33.00%,,,15.10%,,,,,6.02%,,0.68,10.51%,,17.92%,17.92%,17.92%,-26.17%,144.44%,-26.17%,144.44%,,5.26%,-1.18%,,268.01,1.09,4.40,4.02%,292332,,,12/2/2020,4.20,-4.55%
