"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
6587,"TDY","Teledyne Technologies Incorporated","Technology","Scientific & Technical Instruments","USA",13160.43,36.12,31.48,1.24,4.23,4.48,28.96,27.74,,0.00%,10.20,19.20%,12.37%,13.30%,29.10%,5.70%,-12.50%,-6.60%,36.80,36.33,0.30%,0.00%,89.30%,0.29%,1.14%,1.87,8.20%,13.60%,11.80%,2.30,1.70,0.25,0.26,38.40%,15.10%,12.40%,-6.03%,-6.84%,13.16%,24.27%,0.61%,-6.03%,1.05,11.71,5.77%,2.77%,-3.74%,-1.76%,9.42%,-8.23%,20.28%,-8.30%,87.30%,44.25,-0.12%,-0.55%,1.60,222.57,0.36,365.87,-0.67%,4534,10/21/2020 8:30:00 AM,404.00,11/23/1999,,
6588,"TEAF","Tortoise Essential Assets Income Term Fund","Financial","Asset Management","USA",182.26,,,,,,,,6.66%,,,,,,,,,,13.49,,0.11%,0.00%,20.07%,,,0.21,,,,,,,,,,,3.45%,1.58%,16.47%,25.21%,-18.12%,3.45%,,0.27,1.87%,1.98%,3.33%,5.27%,18.42%,-2.60%,24.40%,-21.82%,121.48%,65.71,0.00%,0.00%,,83.95,0.55,13.51,0.00%,2664,,,3/27/2019,,
6589,"TEAM","Atlassian Corporation Plc","Technology","Software - Application","Australia",58158.85,,165.60,,34.01,84.71,26.62,107.68,,,-1.95,46.40%,25.95%,38.15%,20.00%,38.30%,-131.50%,26.40%,248.02,128.30,1.23%,0.00%,94.30%,0.13%,6.47%,4.57,-11.70%,-59.30%,0.60%,0.90,0.90,0.32,1.68,83.60%,1.80%,-25.80%,0.69%,2.45%,24.74%,22.65%,73.90%,0.69%,0.82,7.50,3.01%,3.06%,-2.32%,6.04%,24.72%,-7.38%,31.26%,-7.38%,110.50%,50.97,-1.37%,-0.29%,2.00,1814.62,0.22,231.57,-1.66%,23204,10/29/2020 4:30:00 PM,236.00,12/10/2015,,
6590,"TECB","iShares U.S. Tech Breakthrough Multisector ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97%,2.16%,7.50%,16.08%,,0.97%,,0.44,1.76%,1.13%,0.61%,4.10%,15.92%,-1.04%,15.66%,-1.04%,79.06%,56.48,0.00%,-0.90%,,26.73,0.27,35.16,-0.90%,419,,,1/13/2020,,
6591,"TECH","Bio-Techne Corporation","Healthcare","Biotechnology","USA",12966.61,52.48,49.46,5.83,17.07,8.82,45.12,,0.39%,,6.28,135.60%,15.50%,15.00%,9.00%,10.30%,129.90%,11.50%,38.54,38.38,0.60%,-24.56%,95.80%,0.41%,1.49%,3.57,,,6.30%,5.10,4.10,0.22,0.22,66.20%,,,3.77%,6.69%,25.82%,20.97%,52.07%,3.77%,1.10,8.84,3.71%,2.84%,2.68%,7.17%,23.52%,-5.17%,29.97%,-5.17%,109.60%,59.59,-0.62%,-0.69%,2.20,160.78,0.15,325.24,-1.30%,1368,11/5/2020 8:30:00 AM,323.56,2/9/1989,,
6592,"TECK","Teck Resources Limited","Basic Materials","Other Industrial Metals & Mining","Canada",10563.61,,11.23,,1.48,0.63,33.26,,0.82%,,-3.21,-120.20%,143.92%,-30.10%,-12.45%,6.80%,-82.60%,-24.50%,531.00,523.71,1.40%,0.00%,66.40%,-0.34%,1.78%,2.24,-5.70%,-10.60%,-1.40%,1.30,0.70,0.35,0.36,14.60%,-30.40%,-24.70%,7.88%,8.72%,40.76%,78.16%,25.59%,7.88%,1.29,0.73,3.69%,3.48%,2.61%,14.19%,53.87%,-7.01%,58.23%,-7.01%,236.52%,57.83,0.08%,-3.83%,2.20,4154.20,0.53,18.84,-3.75%,125507,10/27/2020 8:30:00 AM,32.12,5/1/2003,,
6593,"TECL","Direxion Daily Technology Bull 3X Shares","Financial","Exchange Traded Fund","USA",,,,,,,,,0.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90%,9.18%,30.17%,60.62%,55.71%,0.90%,,17.94,6.29%,4.36%,2.81%,13.83%,49.10%,-4.70%,62.46%,-4.70%,440.82%,56.28,0.26%,-3.01%,,348.98,0.89,398.87,-2.75%,17845,,,12/17/2008,,
6594,"TECS","Direxion Daily Technology Bear 3X Shares","Financial","Exchange Traded Fund","USA",,,,,,,,,1.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.64%,-11.01%,-32.03%,-54.45%,-86.94%,-2.64%,,0.44,6.23%,4.35%,-4.49%,-16.47%,-56.49%,-42.58%,3.67%,-91.63%,3.67%,40.64,-0.35%,3.30%,,2461.13,1.65,8.74,2.94%,232608,,,12/17/2008,,
6595,"TEDU","Tarena International, Inc.","Consumer Defensive","Education & Training Services","China",174.71,,,,,,3.16,,,,-0.98,-80.60%,,-52.50%,-1.25%,19.60%,61.00%,34.50%,54.44,41.48,13.20%,0.00%,29.40%,,1.35%,2.19,,,339.90%,0.20,,,,,,,3.29%,-10.80%,79.43%,35.34%,25.60%,3.29%,0.38,0.21,5.68%,4.79%,-2.66%,14.19%,29.43%,-19.25%,72.93%,-41.60%,108.67%,52.84,-0.32%,0.00%,5.00,256.06,0.33,3.13,-0.32%,4780,11/13/2020 8:30:00 AM,,4/3/2014,,
6596,"TEF","Telefonica, S.A.","Communication Services","Telecom Services","Spain",24411.79,96.09,8.80,3.92,0.45,1.75,2.17,5.91,10.18%,435.10%,0.05,-70.60%,27.09%,-20.50%,24.50%,2.20%,65.00%,-12.10%,5282.00,5272.76,5.60%,0.00%,0.90%,0.23%,0.11%,2.37,0.20%,1.40%,4.70%,1.20,1.10,4.32,5.35,92.10%,8.00%,0.40%,9.41%,1.09%,19.85%,1.31%,-29.14%,9.41%,0.86,0.11,1.80%,1.53%,4.89%,9.94%,7.85%,-3.19%,43.11%,-32.06%,43.11%,61.09,0.92%,-1.81%,3.00,2461.39,0.67,4.38,-0.90%,94642,,7.42,6/12/1987,,
6597,"TEI","Templeton Emerging Markets Income Fund","Financial","Closed-End Fund - Debt","USA",370.07,,,,12.73,0.86,,,7.26%,,-1.31,,,,,,,-38.30%,48.00,,,,40.42%,,,0.34,,,,,,,,,,,-0.77%,-2.65%,3.77%,0.39%,-15.83%,-0.77%,,0.10,1.11%,1.22%,-1.38%,0.60%,1.35%,-4.34%,7.53%,-17.89%,21.99%,44.63,0.00%,0.00%,,163.93,1.31,7.71,0.00%,12279,,,9/23/1993,,
6598,"TEKK","Tekkorp Digital Acquisition Corp.","Financial","Shell Companies","USA",257.00,,,,,,,,,,,,,,,,,,25.00,,,,,,,,,,,,,,,,,,1.99%,,,,,1.99%,,0.37,4.09%,,0.75%,0.75%,0.75%,-7.31%,3.03%,-7.31%,3.03%,,-1.26%,0.49%,,27.58,2.95,10.20,-0.78%,4669,,,12/29/2020,,
6599,"TEL","TE Connectivity Ltd.","Technology","Electronic Components","Switzerland",42552.79,,21.49,,3.50,4.57,45.03,52.73,0.38%,,-0.77,-113.60%,14.31%,-17.70%,11.00%,-0.10%,-37.90%,-1.20%,329.00,321.80,0.20%,-50.73%,94.90%,-0.08%,1.17%,2.31,-1.20%,-2.50%,-1.80%,1.60,1.00,0.37,0.44,30.70%,4.40%,-2.00%,7.76%,9.65%,23.07%,65.63%,33.45%,7.76%,1.38,2.53,2.51%,1.80%,7.42%,13.24%,38.87%,-2.11%,36.97%,-2.11%,165.26%,72.96,0.31%,-1.46%,2.10,1632.21,0.20,128.97,-1.15%,18466,1/27/2021 8:30:00 AM,122.89,6/14/2007,,
6600,"TELA","TELA Bio, Inc.","Healthcare","Medical Devices","USA",229.25,,,,13.18,4.01,2.81,,,,-2.35,2.60%,19.70%,,,,9.40%,32.50%,14.42,12.80,7.08%,0.00%,84.10%,0.02%,0.95%,6.59,-36.00%,-65.10%,-31.30%,16.70,15.90,0.55,0.55,60.50%,,,4.19%,-7.50%,-3.15%,15.90%,20.35%,4.19%,,0.84,4.27%,5.29%,-3.93%,-5.07%,6.86%,-13.85%,12.69%,-34.76%,192.57%,44.34,0.00%,-1.98%,1.50,18.37,0.69,15.36,-1.98%,722,11/11/2020 4:30:00 PM,20.00,11/8/2019,,
6601,"TELL","Tellurian Inc.","Energy","Oil & Gas E&P","USA",459.30,,,,12.12,4.93,5.90,,,,-0.98,-16.80%,58.50%,29.80%,31.10%,,44.10%,53.80%,291.41,182.55,16.50%,-0.63%,12.00%,-0.19%,16.30%,4.34,-69.80%,-199.10%,-46.60%,0.60,0.60,0.59,1.52,35.80%,,,15.63%,-3.27%,54.93%,38.97%,-78.61%,15.63%,2.83,0.12,8.69%,8.41%,11.29%,17.96%,33.35%,-12.84%,84.90%,-82.95%,122.36%,60.06,-3.78%,4.05%,3.00,6862.08,2.43,1.48,0.12%,955322,,,11/1/1982,,
6602,"TEN","Tenneco Inc.","Consumer Cyclical","Auto Parts","USA",991.02,,3.71,,0.07,,1.38,41.29,,,-24.63,-467.50%,363.30%,-25.70%,4.42%,15.80%,-808.10%,-1.50%,81.46,59.38,0.80%,-72.59%,66.90%,-2.94%,7.97%,4.82,-16.10%,-540.10%,0.20%,1.30,0.90,,,12.80%,-8.20%,-13.50%,10.47%,11.31%,29.68%,70.70%,14.13%,10.47%,2.69,0.66,7.12%,5.59%,9.97%,16.38%,48.75%,-10.71%,62.68%,-10.71%,422.62%,61.13,2.21%,-3.50%,3.20,981.80,0.61,11.55,-1.37%,34555,11/2/2020 8:30:00 AM,9.20,3/17/1958,,
6603,"TENB","Tenable Holdings, Inc.","Technology","Software - Infrastructure","USA",5452.72,,216.37,,13.01,42.10,20.26,398.01,,,-0.80,-32.40%,100.80%,,9.80%,,68.40%,22.20%,101.74,88.85,0.70%,-94.50%,91.30%,0.09%,3.52%,3.31,-13.70%,-71.70%,-105.30%,1.20,1.20,0.00,0.00,81.90%,-15.10%,-18.90%,3.92%,41.25%,36.05%,74.24%,110.99%,3.92%,,2.30,4.31%,5.20%,7.73%,28.19%,55.34%,-7.42%,58.68%,-7.42%,224.08%,65.52,-2.78%,-0.07%,1.70,944.99,0.43,52.76,-2.85%,23132,10/27/2020 4:30:00 PM,49.90,7/26/2018,,
6604,"TENX","Tenax Therapeutics, Inc.","Healthcare","Biotechnology","USA",22.00,,,,,2.93,2.53,,,,-1.20,85.00%,77.30%,33.00%,,,45.80%,,12.43,10.56,0.33%,,32.20%,,0.28%,0.01,-147.20%,-222.70%,,6.50,6.50,0.03,0.03,,,,-5.38%,64.49%,31.34%,89.68%,29.58%,-5.38%,2.44,0.20,8.77%,10.40%,25.45%,47.94%,52.56%,-38.73%,116.50%,-38.73%,596.00%,65.26,-2.25%,1.14%,1.50,4075.34,0.12,1.74,-1.14%,27318,,,4/4/1994,,
6605,"TEO","Telecom Argentina S.A.","Communication Services","Telecom Services","Argentina",1485.10,35.32,,,0.44,0.65,3.21,2.86,5.57%,0.00%,0.19,-154.00%,78.30%,-20.50%,,48.00%,87.30%,-7.60%,429.63,89.83,59.00%,0.00%,14.30%,0.18%,1.90%,6.17,0.20%,0.30%,0.30%,0.70,0.70,0.38,0.46,75.10%,8.90%,0.40%,1.22%,-22.97%,-4.78%,-26.66%,-36.17%,1.22%,0.48,0.41,5.74%,5.97%,-8.21%,-9.37%,-13.31%,-29.66%,11.19%,-44.00%,11.19%,39.50,0.00%,-1.05%,3.70,277.19,0.08,6.57,-1.05%,1272,,10.38,12/9/1994,,
6606,"TER","Teradyne, Inc.","Technology","Semiconductor Equipment & Materials","USA",21572.17,33.70,27.06,1.44,7.15,11.00,17.50,37.56,0.30%,9.10%,3.92,24.70%,8.61%,48.10%,23.47%,6.80%,60.50%,40.80%,166.01,165.60,0.40%,-42.11%,99.30%,-0.04%,5.25%,5.84,23.20%,42.10%,26.40%,3.30,3.10,0.20,0.20,57.00%,28.70%,23.60%,10.23%,11.36%,60.22%,51.24%,93.60%,10.23%,1.35,3.58,3.72%,2.72%,9.60%,19.10%,54.60%,-1.34%,54.93%,-1.34%,207.18%,76.99,-0.23%,-0.12%,2.30,1490.43,4.04,131.69,-0.35%,345062,10/20/2020 4:30:00 PM,109.89,10/19/1970,,
6607,"TERM","EquityCompass Tactical Risk Manager ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12%,2.92%,19.65%,24.03%,-1.23%,3.12%,,0.16,0.46%,0.31%,2.35%,6.86%,18.50%,-0.95%,23.89%,-4.48%,51.83%,64.47,0.00%,-0.85%,,3.17,0.06,18.67,-0.85%,11,,,4/11/2017,,
6608,"TESS","TESSCO Technologies Incorporated","Technology","Communication Equipment","USA",70.38,,,,0.14,0.83,,5.17,,,-2.80,-490.70%,25.00%,-34.70%,10.00%,-0.30%,,-15.60%,8.66,6.56,2.70%,139.84%,62.10%,3.45%,0.78%,1.18,-11.60%,-28.20%,-18.70%,1.40,0.80,0.00,0.40,16.10%,-6.00%,-4.70%,21.79%,21.21%,23.78%,42.32%,-30.02%,21.79%,1.14,0.50,8.15%,7.34%,17.96%,22.44%,28.04%,-8.42%,40.98%,-38.83%,82.16%,63.08,0.00%,-1.32%,1.00,43.56,1.09,7.50,-1.32%,2721,10/28/2020 4:30:00 PM,,9/28/1994,,
6609,"TEVA","Teva Pharmaceutical Industries Limited","Healthcare","Drug Manufacturers - Specialty & Generic","Israel",12197.02,,4.10,,0.75,1.23,6.68,13.52,,,-3.68,59.40%,4.61%,-17.70%,3.33%,-3.60%,,-2.80%,1096.00,1084.72,1.02%,-0.03%,51.80%,0.21%,3.01%,3.80,-7.40%,-31.60%,-0.40%,1.00,0.60,2.45,2.67,47.30%,-23.60%,-24.90%,11.81%,-2.26%,8.55%,-8.25%,19.62%,11.81%,1.52,0.41,5.91%,3.46%,5.02%,9.29%,2.50%,-6.63%,26.90%,-22.17%,71.36%,59.44,0.09%,-0.83%,2.80,8588.32,0.92,10.71,-0.74%,453042,11/5/2020 8:30:00 AM,11.82,2/16/1982,,
6610,"TEX","Terex Corporation","Industrials","Farm & Heavy Construction Machinery","USA",2667.99,212.70,23.80,,0.84,3.08,5.25,33.27,,,0.18,-9.10%,2371.40%,5.20%,-14.57%,-9.80%,-56.60%,-25.30%,69.30,66.41,0.90%,-3.84%,88.00%,0.39%,3.68%,3.70,-0.10%,-0.50%,14.10%,2.60,1.70,1.37,1.38,17.60%,1.90%,-0.10%,8.51%,6.41%,51.87%,112.70%,31.41%,8.51%,1.73,1.38,4.65%,3.63%,5.31%,16.71%,71.46%,-3.86%,58.70%,-3.86%,225.65%,63.09,2.23%,-2.91%,2.50,661.10,0.39,37.58,-0.74%,14733,10/27/2020 4:30:00 PM,35.36,4/25/1985,,
6611,"TFC","Truist Financial Corporation","Financial","Banks - Regional","USA",69414.81,17.30,13.97,,4.71,1.10,1.47,,3.55%,60.90%,2.93,-4.10%,-0.38%,6.40%,-9.10%,8.90%,-17.00%,63.30%,1347.92,1344.58,0.10%,-6.25%,74.40%,0.36%,0.77%,1.85,0.70%,5.90%,6.00%,,,0.65,0.65,,84.90%,24.80%,5.67%,6.16%,17.63%,43.89%,-9.84%,5.67%,1.32,1.38,3.55%,2.55%,5.85%,7.27%,26.50%,-2.63%,25.64%,-10.99%,109.58%,61.55,0.40%,-1.05%,2.30,5553.75,0.29,50.32,-0.65%,92803,1/21/2021 8:30:00 AM,53.60,3/18/1980,,
6612,"TFFP","TFF Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",374.51,,,,,8.61,9.00,,,,-2.20,-675.20%,27.10%,,,,-44.40%,,20.87,17.74,13.90%,-31.68%,24.30%,0.08%,2.65%,1.71,-136.20%,-142.10%,,26.80,26.80,0.00,0.00,,,,19.69%,14.57%,-7.30%,166.15%,225.86%,19.69%,,0.96,7.85%,6.32%,13.36%,12.38%,60.08%,-9.52%,35.40%,-10.71%,393.17%,64.32,-0.21%,-0.82%,2.00,275.05,0.59,16.97,-1.02%,9349,11/5/2020 4:30:00 PM,25.67,10/25/2019,,
6613,"TFI","SPDR Nuveen Bloomberg Barclays Municipal Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40%,-0.12%,1.47%,1.06%,2.52%,-0.40%,,0.08,0.17%,0.15%,-0.27%,0.17%,1.25%,-0.45%,1.61%,-0.72%,22.30%,43.45,0.04%,-0.02%,,213.31,0.52,52.29,0.02%,6362,,,9/13/2007,,
6614,"TFII","TFI International Inc.","Industrials","Trucking","Canada",5206.83,,,,,,,,1.63%,,,,,,,,33.90%,-4.40%,93.36,88.68,5.00%,0.00%,53.65%,,0.74%,4.88,,,,,,,,,,,8.12%,6.21%,18.41%,48.36%,69.00%,8.12%,,1.25,2.80%,2.23%,6.04%,9.09%,38.10%,-1.21%,26.46%,-1.21%,263.19%,67.72,-0.04%,-0.72%,,133.62,0.68,55.35,-0.75%,5242,10/22/2020 4:30:00 PM,,11/15/2005,,
6615,"TFIV","Global X TargetIncome 5 ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,4.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47%,0.86%,6.57%,6.21%,-3.04%,0.47%,,0.18,0.63%,0.71%,-0.59%,1.36%,5.44%,-9.13%,6.91%,-9.13%,26.29%,49.20,0.00%,-0.87%,,3.26,0.01,23.50,-0.87%,1,,,7/31/2018,,
6616,"TFLO","iShares Treasury Floating Rate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01%,-0.01%,-0.04%,-0.06%,-0.03%,-0.01%,,0.02,0.04%,0.03%,0.03%,0.02%,0.00%,-0.02%,0.06%,-0.16%,0.36%,55.19,0.00%,0.04%,,43.46,0.89,50.29,0.04%,2219,,,2/4/2014,,
6617,"TFSL","TFS Financial Corporation","Financial","Banks - Regional","USA",5265.79,62.88,80.65,,11.57,3.06,8.29,83.45,6.04%,374.60%,0.30,3.60%,2.22%,3.60%,,3.50%,-37.50%,-13.50%,276.07,47.36,0.30%,-7.50%,91.10%,0.02%,1.70%,3.93,0.60%,4.90%,13.50%,,,0.00,0.00,,53.90%,18.00%,5.22%,6.55%,13.59%,36.10%,-4.92%,5.22%,0.45,0.45,3.56%,2.34%,4.28%,8.51%,21.41%,-3.89%,24.10%,-17.38%,46.76%,63.32,0.08%,0.00%,2.50,205.17,1.22,18.57,0.08%,14328,,18.50,4/23/2007,,
6618,"TFX","Teleflex Incorporated","Healthcare","Medical Instruments & Supplies","USA",18804.66,53.23,32.68,4.44,7.50,5.94,54.11,76.97,0.33%,17.20%,7.77,133.70%,20.44%,19.10%,12.00%,7.10%,-49.20%,-3.10%,46.53,46.41,0.10%,-7.68%,92.80%,-0.02%,1.33%,2.62,5.60%,11.90%,11.10%,3.00,1.90,0.63,0.66,53.40%,17.80%,14.70%,0.44%,7.94%,16.66%,16.52%,8.95%,0.44%,1.18,8.81,2.13%,2.14%,2.59%,8.77%,13.65%,-0.99%,31.47%,-0.99%,85.57%,62.14,0.50%,-1.17%,1.60,235.22,0.20,410.61,-0.67%,2736,10/29/2020 8:30:00 AM,427.91,4/24/1967,,
6619,"TG","Tredegar Corporation","Basic Materials","Specialty Chemicals","USA",579.49,,,,0.73,1.93,16.56,12.33,2.87%,,-0.79,93.30%,,5.60%,21.90%,0.40%,-212.30%,-10.50%,33.44,25.83,6.60%,0.00%,67.20%,0.08%,2.33%,1.58,-15.20%,-29.10%,6.50%,1.60,1.20,0.02,0.02,21.20%,3.80%,-12.40%,0.00%,1.40%,48.62%,58.93%,10.37%,0.00%,1.07,0.95,5.91%,5.43%,5.75%,23.15%,40.67%,-6.89%,65.20%,-6.89%,107.41%,60.51,1.03%,-1.56%,,380.76,0.29,16.61,-0.54%,6239,11/9/2020 8:30:00 AM,,7/5/1989,,
6620,"TGA","TransGlobe Energy Corporation","Energy","Oil & Gas E&P","Canada",73.80,,4.56,,0.67,0.60,2.72,1.81,,,-1.14,-125.50%,167.60%,-19.10%,-13.14%,-13.10%,-300.80%,-46.00%,72.54,66.29,6.30%,0.00%,38.00%,-4.41%,,,-33.90%,-50.80%,1.10%,1.30,1.00,0.05,0.20,45.40%,-63.30%,-75.00%,18.58%,29.40%,119.23%,90.00%,-17.99%,18.58%,2.93,0.11,11.74%,10.13%,16.22%,61.13%,97.65%,-4.35%,198.83%,-23.61%,265.69%,66.19,-0.90%,-2.63%,2.50,812.91,0.58,1.10,-3.51%,26918,,,3/12/1984,,
6621,"TGB","Taseko Mines Limited","Basic Materials","Other Industrial Metals & Mining","Canada",407.51,,18.10,,1.49,1.55,6.79,15.49,,,-0.13,-39.40%,21.10%,4.30%,,-0.80%,104.00%,6.60%,246.41,237.56,2.30%,0.00%,22.50%,2.81%,0.13%,0.16,-4.40%,-13.70%,-4.30%,1.80,1.20,1.27,1.33,2.30%,-2.40%,-11.30%,8.33%,34.91%,33.64%,161.90%,167.39%,8.33%,2.74,0.08,5.75%,6.62%,0.30%,20.71%,71.23%,-11.03%,67.31%,-11.03%,553.95%,53.79,-5.22%,-3.50%,3.00,1991.55,3.26,1.31,-8.54%,372449,10/26/2020 4:30:00 PM,2.03,3/25/1992,,
6622,"TGC","Tengasco, Inc.","Energy","Oil & Gas E&P","USA",14.29,,,,4.20,3.24,5.72,,,,-0.19,-198.40%,,20.60%,,-18.70%,-345.70%,-33.30%,10.68,10.47,1.80%,0.00%,52.80%,,1.06%,0.07,-25.40%,-37.60%,-7.60%,3.80,3.50,0.02,0.04,2.90%,-58.90%,-60.20%,9.68%,21.43%,37.53%,137.10%,156.36%,9.68%,1.72,0.17,14.61%,14.93%,8.46%,21.54%,70.94%,-20.00%,70.00%,-68.81%,268.46%,56.46,0.00%,0.00%,,1511.82,0.06,1.36,0.00%,4807,,,12/28/1998,,
6623,"TGH","Textainer Group Holdings Limited","Industrials","Rental & Leasing Services","Bermuda",1068.44,18.27,8.95,1.52,1.61,0.82,4.98,10.32,,0.00%,1.05,12.70%,57.68%,-21.60%,12.00%,4.60%,75.10%,-4.40%,52.51,45.04,76.40%,0.00%,58.70%,0.55%,2.36%,3.97,1.10%,4.60%,4.40%,0.60,0.60,2.85,3.04,75.40%,32.30%,8.60%,-0.36%,-0.47%,28.26%,141.90%,78.77%,-0.36%,1.48,1.01,7.20%,4.91%,-1.52%,6.20%,57.82%,-9.84%,36.18%,-9.84%,248.36%,50.37,1.27%,-0.99%,2.00,268.16,0.88,19.16,0.26%,13491,11/12/2020 4:30:00 PM,25.50,10/10/2007,,
6624,"TGI","Triumph Group, Inc.","Industrials","Aerospace & Defense","USA",658.70,,40.29,,0.28,,1.50,,,,-7.68,91.40%,186.10%,-16.20%,-11.31%,-5.70%,-176.10%,-37.60%,52.01,51.25,1.30%,0.00%,90.30%,-0.86%,6.29%,2.29,-15.30%,46.50%,5.10%,2.20,1.50,,,20.90%,-11.90%,-16.80%,-0.24%,-18.58%,70.48%,51.69%,-51.66%,-0.24%,3.13,0.88,7.44%,6.46%,-3.19%,6.73%,49.00%,-22.93%,105.53%,-51.68%,318.54%,49.67,1.44%,-0.56%,3.20,1409.89,0.73,12.64,0.88%,58887,11/5/2020 8:30:00 AM,10.91,10/25/1996,,
6625,"TGLS","Tecnoglass Inc.","Industrials","Building Products & Equipment","Colombia",332.30,19.19,7.20,20.42,0.89,1.88,4.67,7.27,1.60%,30.60%,0.36,132.60%,23.01%,10.40%,0.94%,16.90%,799.20%,-4.80%,46.12,20.80,0.10%,-22.82%,16.50%,,0.77%,1.44,3.10%,10.00%,10.10%,2.90,2.10,1.46,1.46,35.20%,15.90%,4.50%,-0.29%,12.95%,24.82%,23.26%,-13.01%,-0.29%,1.64,0.30,4.40%,5.27%,-0.48%,10.35%,31.84%,-6.68%,62.47%,-15.87%,218.14%,53.91,-0.15%,-0.58%,1.60,111.70,0.31,6.84,-0.73%,1960,11/6/2020 8:30:00 AM,8.00,5/10/2012,,
6626,"TGNA","TEGNA Inc.","Communication Services","Broadcasting","USA",3428.97,10.50,8.75,1.05,1.27,1.88,20.83,7.54,1.81%,19.00%,1.47,-28.90%,-21.34%,-16.60%,10.00%,-2.60%,171.40%,33.80%,219.58,218.29,0.40%,0.00%,92.00%,-0.02%,2.45%,3.16,4.70%,19.20%,8.10%,1.90,1.90,2.17,2.17,45.80%,24.30%,12.00%,10.75%,4.89%,25.20%,44.80%,-7.43%,10.75%,1.25,0.49,4.77%,3.14%,9.87%,10.83%,27.09%,-4.02%,31.69%,-15.35%,61.29%,68.57,2.18%,-1.81%,2.00,1693.88,0.25,15.50,0.32%,24603,11/9/2020 8:30:00 AM,17.43,3/10/1969,,
6627,"TGP","Teekay LNG Partners L.P.","Energy","Oil & Gas Midstream","Bermuda",1078.05,11.22,4.50,,1.84,0.66,5.02,2.17,8.03%,79.20%,1.11,36.90%,12.84%,-7.10%,,8.30%,-25.60%,-0.50%,86.95,50.98,15.60%,0.00%,32.20%,,0.12%,0.20,1.80%,5.60%,5.80%,0.40,0.40,1.52,1.75,97.20%,41.70%,15.70%,8.64%,0.57%,12.77%,10.67%,-18.31%,8.64%,1.30,0.37,3.41%,3.12%,5.42%,6.07%,9.86%,-2.67%,22.53%,-19.48%,77.14%,63.26,0.00%,-0.40%,2.30,291.41,0.18,12.40,-0.40%,3000,11/12/2020 8:30:00 AM,14.14,5/5/2005,,
6628,"TGS","Transportadora de Gas del Sur S.A.","Energy","Oil & Gas Midstream","Argentina",713.90,6.26,30.57,,1.10,1.14,3.13,3.96,,0.00%,0.85,-25.90%,-71.54%,162.60%,,62.40%,606.60%,2.70%,157.77,156.19,51.00%,0.00%,10.60%,-1.22%,0.31%,3.52,9.00%,17.30%,25.10%,3.60,3.60,0.62,0.63,49.70%,49.20%,17.70%,2.88%,-5.48%,23.56%,-6.47%,-25.28%,2.88%,0.40,0.25,4.43%,4.97%,-4.08%,-2.60%,2.89%,-12.00%,21.10%,-27.17%,41.94%,44.60,-0.38%,-0.93%,3.00,137.07,0.10,5.28,-1.31%,767,,7.43,11/17/1994,,
6629,"TGT","Target Corporation","Consumer Defensive","Discount Stores","USA",95698.42,25.66,22.79,1.90,1.08,7.28,15.96,15.87,1.40%,34.90%,7.55,16.80%,-6.08%,10.40%,13.49%,1.50%,46.30%,21.30%,500.60,499.63,0.20%,-21.41%,82.80%,0.19%,1.53%,2.08,8.20%,31.30%,16.00%,1.00,0.40,0.94,0.95,29.20%,6.70%,4.30%,9.67%,12.09%,19.61%,62.88%,56.76%,9.67%,0.99,3.50,2.78%,1.84%,10.24%,13.96%,39.09%,0.28%,28.93%,0.28%,115.63%,82.78,0.72%,-0.29%,2.10,3684.57,0.60,194.43,0.43%,126121,11/18/2020 8:30:00 AM,183.33,9/8/1969,,
