"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
6959,"USAC","USA Compression Partners, LP","Energy","Oil & Gas Equipment & Services","USA",1354.66,,,,1.97,3.37,,,15.02%,,-6.54,82.90%,97.60%,-16.80%,-1.00%,25.80%,-601.80%,-8.00%,96.88,49.68,0.50%,-0.48%,26.70%,-0.02%,1.27%,2.95,-19.60%,-99.00%,5.50%,1.50,0.90,4.86,4.86,69.50%,-65.80%,-92.00%,2.79%,8.37%,27.32%,33.14%,-19.98%,2.79%,2.21,0.51,3.70%,3.62%,12.29%,22.06%,34.94%,3.10%,52.50%,-17.57%,315.91%,71.79,6.86%,-2.00%,2.80,213.94,1.04,14.64,4.72%,221595,11/3/2020 8:30:00 AM,14.00,1/15/2013,,
6960,"USAI","Pacer American Energy Independence ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,6.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33%,-0.22%,20.81%,28.42%,-17.32%,6.33%,,0.45,2.26%,1.74%,2.82%,9.19%,21.69%,-2.64%,32.83%,-19.10%,136.03%,60.77,1.68%,-1.02%,,4.60,1.20,19.47,0.65%,5510,,,12/13/2017,19.63,0.81%
6961,"USAK","USA Truck, Inc.","Industrials","Trucking","USA",82.28,,7.83,,0.16,1.09,68.57,3.86,,,-0.71,-137.10%,217.18%,-23.90%,27.60%,-2.80%,259.90%,8.30%,8.81,6.90,0.50%,0.00%,56.10%,-1.69%,0.16%,0.18,-1.70%,-7.80%,1.00%,1.00,1.00,1.88,2.20,52.40%,-0.10%,-1.20%,8.40%,3.20%,-4.91%,19.21%,35.76%,8.40%,2.28,0.51,5.43%,5.33%,0.11%,-2.25%,8.34%,-16.45%,11.19%,-30.43%,278.81%,48.79,-6.09%,-1.65%,2.00,58.87,1.40,8.94,-7.64%,82515,10/29/2020 4:30:00 PM,14.00,3/19/1992,8.89,-0.56%
6962,"USAP","Universal Stainless & Alloy Products, Inc.","Basic Materials","Steel","USA",74.73,,,,0.37,0.33,747.32,15.57,,,-1.31,-62.30%,41.00%,-3.30%,3.15%,3.40%,,-33.90%,8.83,8.41,3.60%,17.11%,81.70%,-3.45%,0.28%,0.45,-3.30%,-4.80%,2.50%,4.50,0.90,0.19,0.26,4.10%,-6.10%,-5.70%,14.71%,5.80%,46.67%,7.79%,-40.83%,14.71%,1.63,0.49,6.79%,6.40%,10.69%,17.62%,14.84%,-10.54%,51.11%,-44.71%,59.96%,63.69,-3.65%,-0.93%,2.50,51.74,0.74,8.19,-4.55%,38532,10/21/2020 8:30:00 AM,9.00,12/14/1994,,
6963,"USAS","Americas Gold and Silver Corporation","Basic Materials","Other Industrial Metals & Mining","Canada",356.29,,10.07,,11.02,2.04,,,,,-0.32,,600.00%,,,,,-41.30%,117.98,113.80,4.67%,0.00%,26.77%,,3.69%,4.46,,,,,,,,,,,-6.50%,4.86%,18.43%,22.76%,5.59%,-6.50%,,0.17,5.73%,5.47%,-2.35%,3.60%,11.08%,-14.74%,22.41%,-24.36%,195.00%,47.09,-2.32%,0.00%,2.00,940.79,0.85,2.95,-2.32%,802144,,,5/31/2006,,
6964,"USAT","USA Technologies, Inc.","Technology","Software - Infrastructure","USA",686.49,,287.30,,4.38,7.38,19.78,,,,-0.57,-28.80%,130.80%,-53.10%,25.00%,22.90%,45.60%,-15.00%,64.86,59.74,8.45%,0.00%,36.50%,-15.48%,0.41%,0.90,-19.70%,-35.50%,-34.70%,1.10,0.90,0.15,0.19,31.30%,-20.40%,-23.20%,1.43%,1.24%,25.06%,51.64%,49.93%,1.43%,2.18,0.58,3.83%,5.45%,-5.06%,6.95%,31.23%,-14.86%,30.06%,-14.86%,165.26%,47.77,-2.98%,-2.26%,1.60,270.60,0.39,10.08,-5.17%,106181,,11.75,3/8/1995,10.08,0.00%
6965,"USAU","U.S. Gold Corp.","Basic Materials","Gold","USA",89.35,,,,,2.06,12.24,,,,-3.97,27.30%,,58.70%,,,-197.10%,,5.76,4.74,16.10%,0.00%,8.60%,174.88%,3.26%,2.25,-100.40%,-104.90%,,7.00,7.00,0.00,0.00,,,,-16.56%,22.97%,52.60%,87.83%,59.65%,-16.56%,2.02,1.14,10.90%,8.05%,-0.96%,20.47%,54.82%,-23.10%,67.04%,-23.10%,413.43%,51.21,-0.89%,-2.24%,2.00,68.75,1.03,13.38,-3.11%,70655,,17.50,3/17/1980,13.46,0.60%
6966,"USB","U.S. Bancorp","Financial","Banks - Regional","USA",75306.71,16.34,14.18,7.72,4.82,1.59,1.71,35.14,3.41%,55.60%,3.02,0.40%,14.04%,6.20%,2.12%,7.40%,-14.10%,-19.50%,1506.00,1504.70,0.09%,-3.70%,75.20%,0.20%,0.89%,1.94,0.90%,10.00%,11.70%,,,0.91,0.91,,58.30%,29.50%,5.86%,9.65%,24.86%,35.35%,-13.56%,5.86%,1.11,1.20,3.27%,2.26%,6.36%,11.50%,28.52%,-3.12%,34.92%,-14.28%,73.98%,68.94,1.13%,-1.07%,2.40,6863.69,0.79,49.34,0.04%,5440349,1/20/2021 8:30:00 AM,52.25,5/3/1973,49.34,0.00%
6967,"USCI","United States Commodity Index Fund, LP","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.30%,8.02%,11.40%,23.69%,-8.11%,2.30%,,0.29,1.05%,0.77%,2.85%,6.05%,15.26%,-1.98%,12.68%,-9.40%,37.91%,71.91,-0.39%,-0.45%,,26.08,5.20,33.14,-0.84%,135497,,,8/10/2010,,
6968,"USCR","U.S. Concrete, Inc.","Basic Materials","Building Materials","USA",839.63,27.15,25.51,1.94,0.60,2.22,2.07,5.23,,0.00%,1.86,-50.00%,19.75%,-10.20%,14.00%,16.00%,79.70%,-8.50%,16.60,15.83,4.20%,-1.62%,72.00%,0.13%,4.78%,3.12,1.90%,8.70%,5.10%,1.10,1.00,1.77,2.92,20.80%,5.40%,2.20%,26.54%,37.60%,48.07%,108.92%,22.23%,26.54%,1.31,2.22,6.72%,4.92%,28.31%,36.41%,84.84%,-0.33%,69.43%,-0.33%,661.04%,82.01,0.14%,1.42%,2.80,242.34,1.45,51.37,1.56%,351027,10/29/2020 8:30:00 AM,34.31,10/15/2010,51.37,0.00%
6969,"USD","ProShares Ultra Semiconductors","Financial","Exchange Traded Fund","USA",,,,,,,,,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07%,6.89%,35.88%,74.06%,78.44%,9.07%,,4.23,5.69%,3.64%,12.02%,21.52%,63.55%,-2.20%,64.33%,-2.20%,349.45%,74.21,3.70%,-1.57%,,58.43,0.82,115.15,2.07%,48092,,,2/1/2007,115.23,0.07%
6970,"USDP","USD Partners LP","Industrials","Railroads","USA",98.32,,,,0.83,,14.25,11.43,12.54%,,-0.91,-69.60%,,19.50%,,25.80%,192.40%,4.70%,26.84,6.14,49.85%,0.00%,33.60%,-0.04%,1.15%,0.47,-9.40%,-514.20%,7.80%,1.20,,,,68.80%,-9.60%,-20.40%,2.93%,-2.23%,6.69%,15.17%,-66.05%,2.93%,1.44,0.23,4.59%,6.89%,0.33%,5.46%,8.74%,-27.68%,37.69%,-66.35%,258.00%,52.84,1.13%,0.85%,1.00,149.91,0.40,3.58,1.99%,60068,11/4/2020 4:30:00 PM,,10/9/2014,,
6971,"USDU","WisdomTree Bloomberg U.S. Dollar Bullish Fund","Financial","Exchange Traded Fund","USA",,,,,,,,,0.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39%,-1.28%,-5.09%,-8.10%,-6.85%,0.39%,,0.17,0.60%,0.65%,0.14%,-1.57%,-6.04%,-5.09%,1.45%,-22.31%,1.45%,47.20,-0.04%,0.45%,,63.17,0.68,25.24,0.41%,43018,,,12/18/2013,,
6972,"USEG","U.S. Energy Corp.","Energy","Oil & Gas E&P","USA",11.49,,,,3.83,5.84,10.45,,,,-4.58,35.20%,,-18.30%,25.00%,-27.30%,-363.60%,-75.00%,2.92,1.73,27.51%,0.00%,16.40%,99.64%,4.63%,0.23,-55.00%,-118.50%,-4.80%,1.50,1.50,0.00,0.40,27.80%,,,11.14%,5.96%,-28.62%,-15.67%,-9.51%,11.14%,1.28,0.27,8.54%,6.46%,10.05%,8.20%,-12.10%,-16.80%,37.58%,-77.33%,72.51%,57.74,3.44%,-0.49%,,353.75,1.56,4.21,2.93%,553212,,,3/17/1980,,
6973,"USEP","Innovator S&P 500 Ultra Buffer ETF - September","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09%,0.82%,3.59%,7.08%,10.16%,0.09%,,0.12,0.61%,0.42%,0.21%,1.12%,5.57%,-0.59%,5.42%,-0.59%,22.40%,56.07,-0.32%,-0.09%,,40.53,0.03,27.05,-0.41%,1078,,,9/3/2019,,
6974,"USFD","US Foods Holding Corp.","Consumer Defensive","Food Distribution","USA",7426.98,,21.52,,0.31,2.15,7.29,15.51,,,-0.64,-4.50%,525.10%,48.10%,-2.87%,2.40%,-101.90%,-10.50%,220.00,207.80,0.40%,-13.26%,92.60%,0.12%,2.42%,2.16,-1.10%,-3.90%,6.60%,1.60,1.10,1.60,1.69,16.70%,0.30%,-0.60%,2.97%,2.66%,44.30%,71.24%,-16.83%,2.97%,1.80,1.12,3.70%,3.18%,4.31%,13.05%,47.40%,-0.14%,75.13%,-17.90%,317.19%,63.46,4.08%,-2.77%,1.90,2328.50,1.40,34.71,1.20%,3269401,11/2/2020 8:30:00 AM,37.50,5/26/2016,34.71,0.00%
6975,"USFR","WisdomTree Floating Rate Treasury Fund","Financial","Exchange Traded Fund","USA",,,,,,,,,0.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.04%,-0.06%,-0.02%,0.10%,0.00%,,0.01,0.05%,0.04%,-0.02%,-0.03%,-0.03%,-0.06%,0.04%,-0.14%,0.30%,46.62,0.00%,0.00%,,517.55,1.43,25.10,0.00%,742312,,,2/4/2014,25.10,0.00%
6976,"USHY","iShares Broad USD High Yield Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,5.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07%,0.83%,3.77%,7.14%,-0.10%,0.07%,,0.15,0.41%,0.33%,0.05%,1.09%,5.21%,-0.56%,4.69%,-0.92%,30.11%,54.80,-0.15%,-0.34%,,1791.85,0.76,41.09,-0.48%,1366811,,,10/26/2017,,
6977,"USIG","iShares Broad USD Investment Grade Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.31%,-0.65%,0.84%,0.47%,4.56%,-1.31%,,0.22,0.29%,0.26%,-1.14%,-0.77%,1.11%,-1.80%,0.98%,-2.15%,24.01%,31.37,-0.13%,-0.21%,,665.33,0.71,60.95,-0.34%,473839,,,1/11/2007,,
6978,"USIO","Usio, Inc.","Technology","Software - Infrastructure","USA",82.69,,,,2.74,3.41,7.25,26.68,,,-0.34,-26.80%,53.80%,-24.20%,,16.10%,36.30%,14.10%,15.47,12.23,19.10%,21.97%,19.40%,59.07%,0.41%,0.15,-7.70%,-50.80%,-68.00%,1.20,1.20,0.03,0.05,21.30%,-14.90%,-15.20%,27.72%,86.35%,113.12%,52.23%,100.59%,27.72%,1.77,0.26,11.18%,10.77%,24.93%,62.52%,67.74%,-9.47%,124.14%,-12.63%,332.18%,70.76,-2.99%,-1.76%,1.80,333.68,0.65,3.25,-4.69%,217390,11/12/2020 4:30:00 PM,4.10,12/9/1999,,
6979,"USL","United States 12 Month Oil Fund, LP","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.63%,11.77%,19.26%,20.28%,-19.25%,6.63%,,0.35,1.90%,1.63%,6.09%,13.58%,24.30%,-0.49%,37.66%,-19.65%,92.00%,71.66,1.11%,-1.58%,,112.94,0.73,18.24,-0.49%,82963,,,12/6/2007,18.24,0.00%
6980,"USLM","United States Lime & Minerals, Inc.","Basic Materials","Building Materials","USA",700.84,27.17,,,4.44,2.98,9.83,,0.51%,13.30%,4.61,31.90%,,6.00%,,1.10%,-6.20%,0.20%,5.63,2.07,1.30%,-22.75%,28.00%,0.06%,1.13%,3.44,10.10%,11.50%,11.20%,10.20,8.90,0.00,0.00,28.00%,19.60%,16.50%,9.78%,9.52%,32.31%,45.86%,38.79%,9.78%,0.70,3.12,2.74%,2.16%,8.18%,16.04%,37.69%,-0.33%,35.35%,-0.33%,105.72%,75.29,0.38%,-0.12%,,6.78,0.56,125.47,0.26%,3778,,,3/17/1980,125.47,0.00%
6981,"USM","United States Cellular Corporation","Communication Services","Telecom Services","USA",2710.05,11.38,20.45,0.28,0.67,0.61,,31.51,,0.00%,2.76,-14.00%,-24.52%,37.10%,40.10%,0.70%,269.60%,-0.40%,86.00,15.06,71.66%,-0.05%,28.10%,-0.05%,4.76%,5.03,2.80%,5.60%,1.10%,3.10,2.90,0.48,0.48,56.10%,4.10%,6.00%,2.35%,2.71%,2.55%,0.93%,-11.35%,2.35%,0.68,0.78,2.50%,2.39%,1.34%,0.90%,-1.19%,-6.55%,9.79%,-18.01%,29.44%,52.02,0.29%,-1.75%,2.00,142.71,0.65,30.95,-1.46%,92493,11/5/2020 4:30:00 PM,41.75,5/4/1988,30.95,0.00%
6982,"USMC","Principal U.S. Mega-Cap ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31%,2.52%,8.68%,16.08%,13.78%,1.31%,,0.30,1.05%,0.71%,1.77%,4.51%,13.46%,-0.43%,15.95%,-0.43%,60.27%,66.28,0.00%,-0.43%,,61.01,1.43,35.98,-0.43%,87027,,,10/12/2017,,
6983,"USMF","WisdomTree U.S. Multifactor Fund","Financial","Exchange Traded Fund","USA",,,,,,,,,1.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87%,5.06%,11.64%,19.21%,12.13%,2.87%,,0.35,1.42%,0.84%,3.15%,7.07%,17.24%,-0.11%,18.79%,-0.11%,73.01%,74.59,0.70%,-0.66%,,13.42,0.46,36.16,0.03%,6163,,,6/29/2017,,
6984,"USMV","iShares MSCI USA Min Vol Factor ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74%,1.65%,4.72%,11.71%,3.56%,0.74%,,0.70,1.50%,0.99%,1.18%,2.47%,8.25%,-0.58%,11.65%,-2.52%,48.70%,58.98,0.22%,-0.73%,,3222.70,1.07,68.03,-0.51%,3456027,,,10/20/2011,,
6985,"USNA","USANA Health Sciences, Inc.","Consumer Defensive","Household & Personal Products","USA",1717.17,14.73,13.98,1.47,1.57,4.31,,11.49,,0.00%,5.41,-14.00%,5.87%,9.50%,10.00%,6.10%,32.20%,14.50%,21.04,12.53,0.10%,-96.59%,57.70%,0.09%,6.26%,7.89,22.30%,32.90%,27.40%,2.40,1.90,0.00,0.00,82.00%,15.40%,10.60%,3.40%,2.69%,4.25%,-3.12%,-2.23%,3.40%,1.01,2.14,3.97%,2.55%,2.28%,3.65%,2.14%,-5.35%,9.63%,-13.26%,86.07%,54.69,1.18%,-0.78%,2.30,99.44,0.59,80.03,0.39%,58436,10/20/2020 4:30:00 PM,102.33,5/30/1996,80.03,0.00%
6986,"USO","United States Oil Fund, LP","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33%,12.80%,21.59%,22.05%,-64.54%,7.33%,,0.75,2.24%,1.82%,6.81%,15.10%,21.46%,-0.68%,42.46%,-64.85%,108.89%,71.90,1.09%,-1.55%,,5366.12,0.94,35.26,-0.48%,5059154,,,4/10/2006,35.23,-0.09%
6987,"USOI","Credit Suisse X-Links Crude Oil Shares Covered Call ETNs","Financial","Exchange Traded Fund","USA",,,,,,,,,68.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75%,4.87%,9.86%,6.34%,-76.93%,3.75%,,0.07,1.44%,1.33%,3.49%,7.35%,-5.83%,0.10%,24.62%,-77.35%,24.62%,66.16,1.25%,-0.93%,,217.53,0.82,4.86,0.31%,177916,,,4/26/2017,,
6988,"USPH","U.S. Physical Therapy, Inc.","Healthcare","Medical Care Facilities","USA",1654.28,54.53,42.62,4.54,3.87,6.21,54.96,21.02,1.00%,16.00%,2.35,87.00%,26.86%,9.40%,12.00%,9.60%,-6.80%,-7.20%,12.85,12.60,1.90%,-13.74%,,-0.03%,6.00%,8.51,4.30%,10.20%,18.50%,0.90,0.90,0.03,0.05,22.50%,10.90%,6.00%,6.48%,12.97%,42.87%,67.26%,12.75%,6.48%,1.46,3.99,3.70%,3.19%,7.82%,18.41%,48.31%,-1.54%,73.07%,-3.48%,186.82%,72.65,2.17%,-1.05%,2.60,88.77,0.67,129.44,1.09%,59809,11/5/2020 8:30:00 AM,109.25,5/28/1992,129.44,0.00%
6989,"USRT","iShares Core U.S. REIT ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,3.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.44%,-2.36%,1.16%,9.86%,-12.26%,-2.44%,,0.77,1.83%,1.66%,-2.24%,-1.31%,4.91%,-6.45%,11.23%,-20.05%,48.39%,43.08,-0.81%,-0.64%,,195.11,0.77,46.55,-1.44%,150206,,,5/4/2007,,
6990,"USSG","Xtrackers MSCI USA ESG Leaders Equity ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35%,3.98%,11.88%,20.45%,18.37%,2.35%,,0.37,1.53%,0.92%,2.82%,5.73%,16.73%,-0.77%,18.17%,-0.77%,73.25%,68.53,-0.17%,-0.40%,,187.54,0.06,34.69,-0.57%,10745,,,3/7/2019,,
6991,"UST","ProShares Ultra 7-10 Year Treasury","Financial","Exchange Traded Fund","USA",,,,,,,,,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.82%,-2.65%,-4.56%,-5.71%,13.65%,-2.82%,,0.42,0.46%,0.34%,-2.72%,-3.11%,-5.06%,-5.00%,-0.26%,-11.74%,13.92%,25.58,-0.15%,-0.16%,,11.47,0.36,71.37,-0.31%,4099,,,1/22/2010,,
6992,"USTB","VictoryShares USAA Core Short-Term Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.41%,0.11%,0.79%,2.32%,0.00%,,0.06,0.10%,0.07%,0.04%,-0.06%,0.95%,-0.46%,0.26%,-0.62%,6.73%,48.83,-0.01%,0.00%,,12.32,0.33,51.81,-0.01%,4071,,,10/26/2017,,
6993,"USVM","VictoryShares USAA MSCI USA Small Cap Value Momentum ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80%,8.21%,20.73%,39.78%,16.82%,5.80%,,0.96,2.03%,1.31%,5.19%,11.29%,29.81%,-0.92%,28.92%,-0.92%,104.10%,72.89,1.04%,-1.15%,,11.85,0.47,62.97,-0.13%,5585,,,10/26/2017,63.07,0.17%
6994,"USWS","U.S. Well Services, Inc.","Energy","Oil & Gas Midstream","USA",34.29,,,,0.12,,68.59,,,,-4.10,-58.90%,54.80%,,,,37.90%,-66.40%,66.67,40.36,15.37%,0.00%,53.90%,,1.00%,0.20,-93.80%,,-19.40%,0.90,0.80,,,24.00%,,,18.25%,10.84%,52.43%,11.59%,-70.40%,18.25%,1.86,0.04,11.60%,9.89%,15.06%,28.71%,29.14%,-1.89%,76.27%,-73.74%,124.62%,66.27,-11.86%,20.43%,3.00,2048.24,5.56,0.52,6.14%,11380707,11/5/2020 4:30:00 PM,,5/5/2017,0.52,-0.02%
6995,"USX","U.S. Xpress Enterprises, Inc.","Industrials","Trucking","USA",358.54,482.00,6.82,,0.21,1.43,48.45,,,0.00%,0.02,-114.50%,134.51%,23.90%,,-0.20%,807.80%,0.70%,49.67,22.58,1.40%,-3.89%,54.10%,0.11%,7.53%,4.43,0.10%,0.60%,3.00%,0.80,0.80,1.12,1.57,62.10%,1.20%,0.10%,5.70%,0.42%,-25.62%,12.79%,37.71%,5.70%,,0.33,5.33%,4.34%,0.38%,-3.92%,0.62%,-16.77%,12.46%,-38.71%,162.26%,46.56,-3.87%,0.00%,2.30,383.98,0.67,6.95,-3.87%,257936,10/22/2020 4:30:00 PM,10.20,6/14/2018,6.95,0.00%
6996,"USXF","iShares ESG Advanced MSCI USA ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97%,4.30%,12.53%,27.01%,,2.97%,,0.38,1.55%,1.14%,3.08%,5.97%,11.80%,-2.62%,18.44%,-2.62%,29.00%,67.74,0.13%,-0.96%,,30.49,1.02,31.97,-0.84%,31110,,,6/18/2020,,
6997,"UTES","Virtus Reaves Utilities ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05%,0.80%,0.22%,9.10%,-1.03%,0.05%,,0.58,1.46%,0.99%,0.00%,-1.51%,4.17%,-6.71%,3.00%,-16.51%,41.69%,48.42,-1.43%,0.05%,,5.23,0.22,39.67,-1.38%,1161,,,9/24/2015,39.89,0.54%
6998,"UTF","Cohen & Steers Infrastructure Fund, Inc","Financial","Closed-End Fund - Equity","USA",2506.41,,,,24.92,1.18,,,6.94%,,-2.24,,,,,,,-6.70%,93.52,,,,15.87%,,,3.01,,,,,,,,,,,3.80%,4.28%,14.82%,20.56%,0.60%,3.80%,,0.44,2.01%,1.56%,5.12%,6.68%,18.23%,0.67%,21.82%,-2.06%,123.80%,72.69,1.23%,-0.19%,,248.48,1.56,27.08,1.04%,387963,,,3/26/2004,27.08,0.00%
6999,"UTG","Reaves Utility Income Fund","Financial","Closed-End Fund - Equity","USA",1767.17,,,,30.78,1.06,,,6.59%,,-3.32,,,,,,-21.70%,-16.80%,53.94,,0.03%,6.36%,10.65%,,,0.06,,,,,,,,,,,-0.08%,-0.62%,0.78%,8.17%,-12.16%,-0.08%,,0.39,1.22%,1.04%,0.16%,-0.28%,3.67%,-5.17%,5.03%,-18.38%,68.69%,50.17,0.34%,-0.20%,,188.77,1.16,32.81,0.14%,218313,,,2/25/2004,,
7000,"UTHR","United Therapeutics Corporation","Healthcare","Biotechnology","USA",7423.65,15.61,13.71,,5.27,2.23,4.70,11.24,,0.00%,10.57,-117.90%,-6.05%,-18.90%,-10.88%,2.40%,27.60%,-5.30%,44.40,43.66,0.10%,0.00%,98.50%,-0.10%,4.55%,4.68,11.30%,15.50%,-3.60%,7.20,6.90,0.24,0.24,92.80%,41.20%,33.20%,8.76%,22.21%,57.38%,40.57%,88.51%,8.76%,0.42,4.61,3.25%,3.17%,11.77%,18.64%,41.85%,-1.31%,38.01%,-1.31%,122.32%,79.73,1.17%,0.61%,2.20,424.31,1.25,168.03,1.79%,530675,10/28/2020 8:30:00 AM,156.80,6/17/1999,168.03,0.00%
7001,"UTI","Universal Technical Institute, Inc.","Consumer Defensive","Education & Training Services","USA",209.27,61.98,15.57,4.13,0.70,1.16,1.82,123.10,,0.00%,0.10,117.70%,47.25%,17.50%,15.00%,-3.70%,-6.90%,-13.00%,32.64,28.79,1.00%,-46.05%,83.10%,-0.01%,1.97%,4.73,-0.20%,-0.60%,3.80%,1.50,1.50,0.00,0.00,76.20%,-1.30%,-0.30%,-3.10%,0.16%,11.99%,-1.11%,-16.76%,-3.10%,1.06,0.31,4.48%,4.59%,-4.31%,2.18%,-5.06%,-12.84%,36.47%,-37.48%,121.82%,45.60,-1.93%,-0.64%,1.70,119.57,0.56,6.10,-2.56%,67054,11/18/2020 4:30:00 PM,9.80,12/17/2003,6.11,0.16%
7002,"UTL","Unitil Corporation","Utilities","Utilities - Diversified","USA",646.31,21.38,17.91,4.45,1.55,1.68,78.82,,3.49%,74.30%,2.01,33.30%,16.65%,10.60%,4.80%,0.60%,-87.00%,2.50%,14.90,14.76,1.10%,0.79%,77.20%,7.32%,1.09%,1.64,2.20%,7.80%,6.60%,1.20,1.10,1.39,1.45,50.50%,16.30%,7.20%,-2.80%,-0.72%,6.56%,-3.76%,-29.01%,-2.80%,0.47,1.12,2.82%,2.64%,-1.44%,5.57%,-2.89%,-5.37%,29.42%,-35.45%,29.42%,49.97,-0.45%,-0.91%,2.30,98.17,0.82,42.45,-1.35%,80792,10/29/2020 8:30:00 AM,47.67,3/7/1985,42.45,0.00%
7003,"UTMD","Utah Medical Products, Inc.","Healthcare","Medical Instruments & Supplies","USA",318.13,28.37,,,7.57,3.25,6.87,21.49,1.30%,35.20%,3.10,-5.40%,,5.10%,,2.60%,-19.00%,-16.00%,3.64,3.38,7.10%,0.00%,74.40%,0.04%,2.11%,6.81,11.10%,12.10%,14.10%,15.80,14.00,0.00,0.00,62.10%,33.60%,28.00%,4.25%,-6.91%,7.52%,6.03%,-14.34%,4.25%,0.27,2.45,3.34%,2.53%,1.40%,2.07%,2.46%,-7.13%,10.07%,-19.17%,16.97%,55.04,1.37%,-1.09%,,10.46,0.86,88.11,0.26%,8989,,,3/8/1999,88.11,0.00%
7004,"UTRN","Vesper U.S. Large Cap Short-Term Reversal Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,8.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46%,4.06%,7.87%,18.69%,19.82%,1.46%,,0.38,1.43%,0.99%,1.82%,4.04%,13.36%,-1.41%,12.09%,-1.41%,103.01%,63.06,-0.60%,0.30%,,8.00,1.48,29.84,-0.30%,11855,,,9/21/2018,29.85,0.03%
7005,"UTSI","UTStarcom Holdings Corp.","Technology","Communication Equipment","China",53.49,,,,1.31,0.64,1.62,,,,-0.51,-182.90%,,32.90%,22.00%,-12.70%,,-44.50%,35.69,10.96,70.60%,0.00%,3.90%,,6.08%,0.79,-11.50%,-18.50%,-6.20%,2.70,2.50,0.00,0.00,36.20%,-32.00%,-44.30%,13.04%,38.05%,43.12%,-7.14%,-46.02%,13.04%,1.43,0.15,6.95%,12.55%,13.53%,37.91%,9.03%,-35.83%,98.30%,-44.75%,98.30%,66.30,1.24%,3.21%,,843.17,0.41,1.63,4.49%,343413,,,3/3/2000,1.65,1.23%
